Rock_Type,Porosity,Permeability,Trap_Type,Seismic_Score,Proximity_to_Oil_Field,Estimated_Reservoir_Depth,Oil_Presence
Sandstone,8.729981686939892,645.1937574241763,Fault,0.7762250528720227,4.833287186462648,1971,1
Limestone,26.06877315062689,235.21439995923149,Dome,0.27577261430202116,3.562542106494338,2545,0
Sandstone,27.133584346874816,731.8763364241554,Dome,0.49928340116305314,2.095340499215351,4183,0
Limestone,0.022431251115931916,257.6409082385187,None,0.31199861440918375,4.742000876727122,704,0
Sandstone,17.824091744326537,176.02716056111598,None,0.92152685639754,4.842860075245992,4100,1
Shale,21.57901827075341,690.9773474232834,None,0.5365770177834341,4.675583717495787,2637,0
Sandstone,18.562409473728188,842.9444588678151,Fault,0.6961735148560209,2.059095011550403,1713,1
Sandstone,2.450392945990619,482.0579082488778,Fault,0.08347610469710798,3.9485383698442345,4334,0
Shale,6.531746963967066,531.8604013452994,Dome,0.04033598753275214,3.2708967951703,3591,0
Limestone,7.510208021441581,303.4448229007612,Fault,0.2592281950671309,0.8985333294279341,1882,0
Limestone,24.95173893915269,495.1233970949222,None,0.3091342922536541,2.67757450838577,4180,0
Sandstone,13.895983089267613,132.8510150143948,None,0.6876805411799018,3.738455045643185,2179,0
Shale,14.604846358237104,955.874998853307,None,0.5691305027124413,4.4795613798265475,506,0
Limestone,28.046791396635257,800.5602930029396,None,0.37457960693498527,4.312991852032767,2385,0
Sandstone,19.112576665641466,668.3050877613626,None,0.6541174841780109,0.7732925009274105,3998,0
Shale,26.960031046579914,538.6561773127186,Anticline,0.16356574733628715,2.440166232426054,795,0
Limestone,13.695265660245989,792.3769670917366,Dome,0.0634896948147059,2.3913431473039246,763,0
Limestone,4.483087755548826,495.2624823462185,Dome,0.8545050923182005,4.493685309489611,2637,1
Shale,27.89806782222257,300.673934246378,Fault,0.5639461282688776,0.009686545684334247,4365,0
Shale,13.761153470026148,161.21386093150537,None,0.6490952736374213,3.693567688134638,4996,0
Shale,5.448942656364656,647.9380032130055,Anticline,0.3072422507495741,3.093207582731327,4952,0
Shale,9.071872209117668,929.4963192814876,None,0.3719549577376997,4.607857365882831,3046,0
Sandstone,1.5240776906682674,154.4649349508468,None,0.08236744715297573,2.28458675165869,618,0
Shale,14.049017743691554,180.83802700575595,Fault,0.8569881878017734,3.288361249377503,2895,0
Limestone,25.593845157307097,434.17242737612554,Anticline,0.5924394500789348,4.8637351521077115,3867,0
Limestone,28.00741368020068,807.0924485717693,Anticline,0.08362766317994064,3.7195188145795437,2202,0
Sandstone,27.978066225109313,294.62880624253313,Dome,0.8045295997250006,0.3369198706488369,1029,1
Limestone,3.756900768862402,254.6590117453581,None,0.4441153695169745,0.8376677548633726,4174,0
Limestone,11.46161647533171,620.3463251713711,Anticline,0.7651013501700132,4.10725551479874,802,1
Shale,0.8468627895211911,536.0791670924575,Dome,0.012619862089148004,1.6739777048682947,4567,1
Limestone,25.654960349144183,61.16014408079103,Anticline,0.02873969697212264,3.5295905529913747,4751,0
Sandstone,10.762672860638213,82.40848733196727,None,0.17078295878214467,3.4991186667191396,4468,0
Shale,18.933510836767045,643.3699672045814,Dome,0.21091655614067983,4.9685026169410245,513,1
Shale,21.44695314231866,465.65847554863177,Anticline,0.7639555303101377,2.349363618181704,3303,0
Sandstone,12.895340092294662,971.0062143975579,Fault,0.7066941640165981,3.6891618025296156,1388,1
Shale,9.19327009650729,678.8528793193346,Anticline,0.6160881191298282,0.24376438643051168,4028,0
Shale,28.86638730347834,11.063588331238222,None,0.8848588964833388,2.312955103465443,1696,0
Sandstone,28.934646750715626,481.5377610206614,Fault,0.24714878365636628,0.9334077240856548,2669,0
Shale,8.683091040900658,415.033487100444,Anticline,0.9044049039044483,4.202857758565885,4068,0
Sandstone,14.388752902333742,107.60714613377493,Anticline,0.9094710692651824,4.199541660080355,2731,1
Sandstone,29.18532475980067,923.2856270363178,Dome,0.43425976018686396,1.1818221035284764,2343,0
Limestone,0.1460522296650968,805.2062877826419,None,0.09438620042016888,1.5914257655823412,4151,0
Limestone,12.380347451374478,230.85582251158186,Anticline,0.726559908189525,3.512388922301761,4376,1
Shale,3.013726490429053,256.7247780841542,Anticline,0.33692867264707915,3.691329617061335,3218,0
Shale,15.274738966878079,32.98603526613151,Anticline,0.7949295174367307,3.288158010571869,548,0
Sandstone,0.7400986362146145,297.4207341274619,None,0.16369028390380314,4.983473187630806,680,0
Shale,12.206952941718836,585.0373869044403,Fault,0.5395151135743653,4.34341605992556,4378,0
Sandstone,6.620972243560054,421.4225449982816,None,0.5080737303182109,2.0852944037626124,1917,0
Sandstone,15.999250873762223,969.2862082559611,Dome,0.1003144905696135,1.6348836077094182,3964,0
Shale,29.87980947302099,57.0240890944072,Dome,0.36333282567265845,2.9842487399804023,3919,0
Sandstone,24.01608315380243,591.8387287401116,None,0.08475531344672804,4.088181679167519,1029,0
Limestone,25.36926274873264,858.451131066541,Anticline,0.46474030951224743,2.376717368682764,1786,0
Shale,19.057949620772426,481.2601714973129,Anticline,0.8429045586137929,3.6884630341581977,2690,0
Limestone,1.2467954481677568,3.9597578398364175,Fault,0.2702047633041317,0.09580019753021196,1206,0
Shale,6.203930281324324,243.5586983264489,None,0.7648619871874375,4.629200541490521,3717,0
Sandstone,27.75193669341165,324.4452066922982,None,0.18342741561245635,3.869173637577262,793,0
Shale,10.983393537862536,966.028500062905,Anticline,0.6737349274906514,1.9709504338206645,2061,0
Limestone,3.1091017944238675,911.8615085568607,Dome,0.9155373999304496,1.9200616275964606,3111,0
Sandstone,21.07216097598606,949.2213346025227,Dome,0.3239280815657698,0.5144340387425267,1160,0
Shale,8.983731718027638,825.9326991593514,Fault,0.9004116380886182,4.080768619412642,3678,0
Shale,8.065707387125151,352.2960863797905,Fault,0.5054209265263945,3.8431475462859224,3889,0
Shale,29.93932366674781,905.9705456741044,Dome,0.3168051331656575,3.1512485376780814,2606,0
Limestone,25.74416775079963,981.7028214311117,None,0.8965082351115314,0.5072823607201726,3563,0
Limestone,12.23813455103523,350.72124096267794,Fault,0.03203726676972818,1.311706828185354,3340,0
Shale,29.407836234494972,261.2954100204625,Anticline,0.028018851272810452,2.2945723663230915,3996,0
Sandstone,19.50339670257641,547.3693764894391,None,0.5998296042063329,1.3298597188211296,3078,0
Sandstone,22.260673556392806,187.96504040633107,Anticline,0.7967507173302343,2.169869615764518,2551,1
Limestone,0.9453912924663477,33.591597184973836,Fault,0.7515463074381062,1.1297877031882613,2909,1
Sandstone,3.6481577804417133,945.8853399447538,Dome,0.07946950335160552,1.7480025190300834,3453,0
Limestone,18.99255379488715,925.8148918089778,Fault,0.9502511935335578,3.261484417983138,868,1
Shale,26.97071947948452,163.49119990835894,Dome,0.7030635376375156,4.461805403898476,1038,0
Limestone,18.712311782627868,408.3325066827897,None,0.949112053727739,1.9251534061641262,3427,0
Limestone,4.020746829569753,831.2052769594129,Fault,0.3290977589741021,3.4595411558037874,2893,0
Shale,3.472801387389739,661.3392985220321,Fault,0.6939391279828174,0.6739654319126015,1230,0
Sandstone,25.32557687472245,395.3927216615432,Fault,0.8599387467334852,2.7040898892788072,1396,1
Limestone,4.179070161237429,744.4268261856362,None,0.3804642231542933,4.608521127772568,2868,0
Limestone,15.606958815120763,897.1503408219808,Anticline,0.9648599187685701,0.1396790222869171,3180,1
Shale,1.1133995988690681,926.2321721953422,Anticline,0.264992791220541,1.3377868086340428,2880,0
Sandstone,2.420093021735321,379.4707623102668,Dome,0.3156136260212207,0.6624676684007214,514,0
Limestone,20.170448029285943,174.38711939274606,Fault,0.9203285766270387,2.6656073974820735,3628,1
Shale,20.6754423128255,912.9260193357811,Anticline,0.9696597465027033,3.3982123203566266,1853,0
Limestone,10.244082198253272,93.46289041516724,None,0.2851957483051497,0.28889596031554665,3635,0
Shale,6.468292957291343,721.9667028369355,Fault,0.13639003964285845,0.35142210320275646,2777,0
Sandstone,24.411308122719237,141.35681754594083,Dome,0.7590554097105976,4.3481459637445266,510,1
Sandstone,6.5130968840967105,389.9974678130245,Anticline,0.9296652663004482,2.2811657428375414,2156,1
Sandstone,16.26081208999139,412.1441907984823,None,0.6007136437018746,2.3147579981932394,1747,0
Sandstone,29.046265225887165,159.59915719697128,None,0.6345189544062467,4.7229019747905845,2160,0
Limestone,4.435573135871513,922.7587525726053,Dome,0.7629433341723002,1.6010480513246588,2263,1
Limestone,28.226288024841267,3.6654998412769784,Anticline,0.15308481884140823,4.485118235163952,1041,0
Sandstone,5.48679159206006,893.9147346734139,Fault,0.9734688964947393,4.871273722881318,2029,1
Sandstone,17.023296240696887,883.94549415201,None,0.3643293847285948,1.2084709882521516,1680,0
Sandstone,11.310231358762339,317.6466900443036,Dome,0.6282404259422626,2.570194246062715,3188,1
Limestone,28.947858045054776,704.5799856093962,None,0.46861602049999285,2.671780764501292,3117,0
Sandstone,8.206260870058108,253.5561023870172,None,0.46818097976484496,4.330840558960319,3254,0
Sandstone,11.98974006257261,759.0147886916845,Anticline,0.7027443721197214,1.519540681909108,1428,0
Sandstone,29.485803535662615,561.5586220459556,Anticline,0.9946622988722544,3.990212216767074,1926,1
Shale,16.094111735654195,300.92522879341067,Fault,0.6590598504959515,4.855036956390059,4159,0
Sandstone,15.078903468637604,400.8345188840169,None,0.7940591315727352,4.201683263721496,2733,1
Shale,7.733354646119739,690.1988435061651,Dome,0.02761605726227012,4.5457014172835875,4409,0
Shale,21.040906809313242,906.1913521941392,None,0.8104273690648183,3.541772195714848,2561,0
Sandstone,0.4311885533333293,131.59579005070736,Dome,0.29997588176829715,4.519778801385868,4597,0
Shale,1.485378891068806,571.792605699488,None,0.12670184503466486,0.8242531767616368,3063,0
Sandstone,17.98075761407408,254.47547025766036,Dome,0.11333408544770585,3.56180707520813,3303,0
Limestone,10.250237214553623,801.5708776255838,None,0.6798748141696267,3.6593867748573805,2793,0
Limestone,28.599491166028816,71.1670685636116,None,0.99761683604055,2.195904732497103,2125,1
Limestone,27.09572072168357,689.2668343809986,Fault,0.6661950983728997,0.3986923367895606,1071,1
Limestone,21.411187760301218,175.77106767733878,Anticline,0.2623481500667757,3.112218731304136,2900,0
Shale,24.54436743383404,596.789032984826,Anticline,0.20330597100293968,0.2594040328524033,2211,1
Sandstone,20.0199554900308,835.8568946054993,Dome,0.5259570992680407,1.9120124807827477,882,0
Sandstone,3.7674630813048204,755.3255814595578,None,0.0650392993507033,1.9683511448787583,1583,0
Sandstone,22.96630109067608,753.1899447959536,None,0.3993308329271872,4.9946125423166645,2449,0
Limestone,6.305759061565391,518.3274668747183,Anticline,0.6662349040057874,1.4990101686455526,3017,1
Limestone,9.703285653005903,890.8548462578716,Dome,0.9676622758084842,4.102269689618443,4669,1
Sandstone,24.577026363072605,588.517093043756,Fault,0.4256534478156052,0.265858426091769,3997,0
Limestone,16.095768251803445,917.600450581021,Fault,0.20022394040730662,2.648829926929202,3814,0
Sandstone,25.798221425502277,546.9759353745852,Fault,0.8173624033727843,2.6834583927800604,3175,1
Sandstone,6.391059595297925,506.4595974569829,None,0.7441995248606165,3.1437492659723114,3894,0
Sandstone,18.233353158206615,223.13066619110415,Dome,0.8597038882047439,4.050026016949691,1703,1
Sandstone,2.513729176447849,545.2418673761748,Anticline,0.21471872754289212,3.80961690861574,1273,0
Sandstone,19.29182980620089,141.4442464176481,None,0.4048321958498351,3.8050406416618725,3556,0
Sandstone,22.876021133266043,869.8205110582859,None,0.9815544377230375,2.1614696716214343,2813,1
Sandstone,17.54792681936165,676.2159968195851,Fault,0.1580423197763735,3.6373574123326318,3097,0
Limestone,7.986945044964307,993.641813044449,Dome,0.6714508191554378,2.4565785887456077,1903,1
Sandstone,0.9402800657660015,93.00533036273258,Dome,0.23718446154726402,0.33475589172501097,4672,0
Sandstone,3.583466518928573,241.43207709544157,Fault,0.5001590062825443,4.450908913058635,3561,0
Limestone,18.669089372220785,877.2814456618731,Fault,0.800509645795688,4.4508165306938015,3825,1
Limestone,28.032606505275414,395.85884566914876,Fault,0.488586052555819,1.6143938232756967,1903,0
Limestone,6.196032119160192,466.83668699191566,None,0.8054816933119101,4.569513096404701,3820,0
Sandstone,22.050784473152962,860.7912355002293,None,0.4263349054403459,3.789920192525407,1369,0
Shale,25.993531897471247,522.3014017250023,None,0.9993529298700329,2.0040061543101158,1583,0
Shale,15.626465353425331,194.28237356495376,Anticline,0.4358282342202101,1.6575279921262676,1473,0
Limestone,20.077973875309734,892.1380852943712,Anticline,0.1493794786378264,4.875713496930505,1725,0
Shale,24.450459500284445,32.030594766610456,Dome,0.4018695156492489,3.5631348155565545,2302,0
Limestone,7.8202547322178075,895.5008713757999,Fault,0.7425931846422301,1.894049773856001,3464,1
Sandstone,8.906870228041289,51.469706445662354,Fault,0.8479377577586286,3.2099194399040254,1688,1
Shale,0.01882549885368512,666.183515235528,None,0.46010329917626236,2.8576309951868444,3943,0
Sandstone,28.892823926934074,72.60770029565933,Anticline,0.5944768410584397,2.6227001135198034,4434,0
Shale,27.526346837890344,706.5067729791004,Fault,0.8448900678262903,3.2235094940592193,4909,0
Sandstone,22.93704791278291,34.93735001161794,Dome,0.8135461799983198,2.6881316109018094,1821,1
Shale,2.3722806292994436,842.6152699830767,Fault,0.6577239053611328,3.2739517684319033,2523,0
Sandstone,13.425086690985244,466.4780069790548,None,0.8150271042508549,4.537842811118195,938,0
Sandstone,3.056752619146584,94.36045875620904,None,0.575910758368637,4.96632484072636,664,0
Shale,0.4776080178839581,707.1126255651338,Anticline,0.004648168925280638,3.5464343667400664,3837,0
Sandstone,18.485488956377917,489.8008673462587,Dome,0.0412667844022232,4.639104008752163,3850,0
Sandstone,28.824882512405654,191.75791001656745,Dome,0.9798083992381831,4.29205126941477,1487,1
Sandstone,27.086040702964503,16.656701514837053,Fault,0.1449920420027052,1.4751869899063959,3029,0
Shale,20.90264444806213,418.58026146581165,Dome,0.40451640882346274,4.664539915215178,4677,0
Shale,2.8992175249461427,86.54360149780703,Fault,0.933811275009968,0.35404500026310737,4714,0
Sandstone,8.224921130169005,95.07552854898996,Fault,0.19503948473304944,1.6496091052177242,4345,0
Sandstone,9.60170180655873,268.0622188143142,Anticline,0.8437913444665007,3.199724675524,1826,1
Shale,22.894501732366837,630.8278389451818,Dome,0.8182675681595905,2.63457722947571,3786,0
Shale,24.067475377053423,530.3806979523882,None,0.9863296545513397,2.712061964146813,527,0
Sandstone,11.553183689697612,69.91832095042191,Fault,0.28168183364816834,3.97444164900624,2524,1
Sandstone,12.53651989852829,968.4628446165773,Fault,0.31532535538014594,0.9735184114309614,693,0
Sandstone,1.33527117828514,887.2815196062965,Fault,0.9028780010577865,4.9103775498372935,1091,0
Limestone,8.67410155256283,259.9662616580131,Dome,0.23407905920227956,2.187291136485853,2989,0
Shale,13.538555315329198,123.21623738617912,Dome,0.5479009569871091,4.7492163240279766,2357,0
Limestone,3.5094913915577273,942.4604618922332,Dome,0.7073449591910562,1.9155793224841633,612,1
Shale,13.59802382265064,461.68063610281916,Fault,0.2718842452628857,3.0089333442581783,1817,0
Shale,25.59527436773401,311.8557978066644,None,0.9384129454447588,2.2515573566156806,2237,0
Shale,17.4396305917516,490.86767713002223,None,0.6656975480739203,3.3796758192598513,2561,0
Shale,2.3678956511523697,772.9714004018657,Dome,0.04713930826982504,0.9181236469209325,2190,0
Shale,5.750139564908229,169.21691300475143,None,0.13573753126091392,2.0031426642024246,4168,0
Shale,14.236330504756687,767.7283376757979,Fault,0.1907815700915636,0.34190561053715707,1894,0
Shale,10.844614494654362,749.6973411459315,Dome,0.2449573639934497,2.9905070849500675,3668,0
Limestone,10.761810586382962,539.8088566360389,Dome,0.7306773700294364,4.813408492945614,4059,1
Sandstone,15.878023444307704,865.9764464608321,Fault,0.0889352447554681,0.22953257578692876,2736,0
Sandstone,17.53187764768372,133.0112347916907,Dome,0.3505946722761345,3.2981501225078325,4383,0
Limestone,23.905847108285734,595.8835276590074,Fault,0.9113833233280016,3.8754898181882984,3751,1
Limestone,10.22899690387454,449.8937094493198,Dome,0.556667686337004,1.0655421208881444,4432,0
Limestone,24.1639884912176,422.8698207229958,None,0.2654965638385357,1.3653714668427352,3514,0
Limestone,10.158336873378977,253.3085101982559,Dome,0.9570562964803099,1.0079054312001767,3986,1
Shale,1.6629896682370149,372.90737715309814,Dome,0.24431589196868242,1.4870631833815373,1628,0
Sandstone,16.625629530143733,109.04260526764209,Dome,0.9050996212676428,0.5504127959668709,2196,1
Shale,17.637069746844436,252.34737079506039,Anticline,0.7257696736145556,1.8517393564271116,632,0
Sandstone,28.036207368655802,272.6931426703045,None,0.7405210369587861,1.8446459765719743,4720,1
Sandstone,21.781839781874233,720.9471995926793,Fault,0.7649393184016161,4.036337283027044,4039,1
Limestone,27.533179574833184,49.501876781654296,Anticline,0.5065693120572092,4.004791578003592,3488,0
Shale,27.250416307290287,651.5411158427098,None,0.8145787260026688,3.983616816546824,4802,0
Limestone,18.137223307747263,222.18849988339667,Dome,0.8361930977524903,2.8351795660946517,3793,1
Shale,15.832861960093426,82.77964441037764,Dome,0.36048672167611706,1.6294034343316728,811,0
Sandstone,16.723229014907997,301.5053549243487,Fault,0.4003445182163753,2.054822582002169,2929,0
Limestone,29.349924230317434,225.24839655917418,Fault,0.8887567185390258,1.588717523810409,2285,1
Limestone,23.195030752408766,552.4803434640102,None,0.5247292604295243,2.9096395249036067,4891,0
Sandstone,3.1879771437718754,358.0190270445144,None,0.866943495941869,4.6898956065683315,901,0
Sandstone,23.352852203441998,966.0277486659178,Fault,0.6267694617578073,1.422483920278571,2096,1
Sandstone,5.116141466946776,963.5860497914598,None,0.5935677567490424,2.2942590882306484,621,0
Limestone,13.420516470168769,444.2715538511193,Fault,0.030980953277861878,3.275584650696701,1250,0
Shale,6.313790165296028,795.2923731995993,Dome,0.27789439784074976,4.223474558977914,605,0
Limestone,20.687491965996895,14.255272320014159,Fault,0.5020576469023181,1.2666696032048241,1559,0
Shale,26.31929208579107,548.2637731400778,Anticline,0.5873171721347009,1.401449754901953,4667,0
Limestone,8.710856561000428,743.5558731346721,Fault,0.6304345290007342,4.425827661279681,3738,1
Limestone,2.460322236245629,217.72628218192858,Fault,0.716222825011617,0.40129059992901506,1744,1
Sandstone,8.954792942248899,62.11058341077781,Anticline,0.6562334322936318,3.027238029836063,575,1
Shale,20.17085573796583,156.76301697054944,Anticline,0.8485767073958004,4.302277080479936,1509,0
Limestone,9.862803826633499,442.4062390866832,Anticline,0.2954703428875134,4.608713751757667,3782,1
Limestone,8.343365026614102,506.8650493355057,Anticline,0.6415699856658924,0.0634362711643438,2775,1
Sandstone,5.533055717527948,381.5042369866597,Fault,0.051159514196271294,1.8483298874709213,4308,1
Sandstone,14.925492806233006,440.53379327533764,None,0.4801900773220279,1.2863239306052332,952,0
Shale,8.278464844715627,470.764724649672,Anticline,0.2680329659518925,2.840162943873616,1265,0
Limestone,21.930310474184495,769.6672249394951,Dome,0.38088714829469605,3.1643113840681463,3215,0
Shale,2.2986720597660817,106.13665617957473,Fault,0.3546627517649591,4.998872388027643,1997,0
Limestone,19.920990993339526,769.1815166922365,None,0.060430677152637724,2.563812484494628,4446,0
Shale,7.126800437033096,688.9386749927031,Dome,0.4666458007513755,2.7573343936863486,4232,0
Sandstone,14.678377831548094,741.9191486668418,Fault,0.9946292879915534,2.0715675390282096,3338,1
Limestone,8.582697660937818,734.7339174894475,Fault,0.2989360568364836,0.7383861891928784,989,1
Shale,21.68306028032387,471.1212239859819,Dome,0.7361459716682507,1.5166232014029923,2923,0
Sandstone,28.3592112075491,212.18878437633913,Anticline,0.5477883349204357,1.2349245885551592,2435,1
Sandstone,27.5123033840944,537.0922753975021,Anticline,0.3252253005314737,4.00609845674171,3249,0
Shale,17.502786454322734,958.0240715554905,Dome,0.08960706039242117,2.729082107761562,3796,0
Limestone,13.878309097709352,588.9371557119704,None,0.21585790076521238,1.4809681510767103,4191,0
Limestone,24.549015283181454,12.036098067564831,Anticline,0.7818535394902439,2.4454645144675164,1603,1
Sandstone,20.4997908788319,60.651193971514246,Fault,0.2790201774186454,1.0943244154770775,2099,0
Limestone,5.506923426507986,992.8705701699488,Fault,0.14430248241185317,0.9256357528660897,3781,0
Limestone,24.627576408390006,72.87441288020094,None,0.3312983404606731,4.2997111862094295,3660,0
Limestone,12.866531681841305,46.99911488485366,Fault,0.5840429522276902,4.724054272330695,4445,0
Sandstone,5.669569799135253,353.67124508929675,Anticline,0.7034631642899991,0.4000730391349394,725,1
Shale,8.453920511894774,969.3478860660673,None,0.38736483696958,3.8244135359321025,2214,0
Limestone,8.025810907450271,319.35647857913284,Anticline,0.498147157078349,2.266557682136451,4649,0
Sandstone,15.576209238103804,410.4742467443954,None,0.4549166920334615,1.9448582065412667,2743,1
Sandstone,7.031102720336265,634.442984147357,Dome,0.009003349923426884,3.447056547739105,3392,0
Shale,3.7069946220472847,25.087727487071422,Fault,0.39560047485584826,1.3312684266718282,2845,1
Limestone,3.710725518412822,897.8658139416688,None,0.587319810172082,0.10290613141793692,1078,0
Limestone,17.4982859141729,519.9235745368777,Dome,0.569944716415761,1.0700142391000749,2198,0
Shale,22.042778665481357,467.3440950980539,Anticline,0.7497675583342468,0.9246253835458446,3171,0
Shale,9.645990265150225,860.8659355444238,Dome,0.6703759104353387,0.1702469077678126,4801,0
Sandstone,1.0395212944205123,953.1235127686632,Anticline,0.27680679711615375,1.6065770801316064,3427,0
Sandstone,3.816746608110322,424.00180641518796,None,0.2556436715589626,2.372592667570699,778,0
Shale,27.440836810111712,173.2686382139375,None,0.46414179806343414,3.679143485252892,1968,0
Limestone,14.80630978768359,815.8935607320709,Fault,0.7329696677216548,1.6283066274629843,1440,1
Sandstone,13.607184288455244,403.8571608012647,Fault,0.09382730657596439,0.972701328288717,2818,0
Sandstone,1.1414753493027274,935.6099939722543,None,0.9483265830361624,1.153098846268027,2283,1
Limestone,21.859110669506972,949.949084847152,Anticline,0.5431531237064317,4.455885395808573,2375,0
Sandstone,15.842042427962367,115.71420268964812,Anticline,0.3064083949335007,1.0236020320868437,3726,0
Limestone,6.062428082595623,956.5974133655184,None,0.693391230881426,4.396203337582552,4228,0
Limestone,3.302212805431716,368.9020551196758,Anticline,0.04472581624310179,2.235494977438977,1485,0
Limestone,11.501635908959955,646.6062651395333,None,0.4843969157830629,4.672002161742633,3319,0
Shale,25.11485892585077,35.71533165231199,Fault,0.485969647463809,2.040460681523493,4470,1
Shale,25.958836776030736,888.9953898097488,Anticline,0.16197528490935031,0.8884146690290867,2566,0
Shale,18.085391411869093,641.9557320155201,Fault,0.8373878159418832,2.745149646056688,924,0
Limestone,21.82609281690428,643.9109124894627,Dome,0.7968121186802541,2.9385330142453387,2605,1
Limestone,3.4546736220861107,902.2739838175063,Fault,0.152732394453709,3.1774465163663486,2970,0
Shale,17.643781964035647,508.8388277324358,Dome,0.3638272935633775,2.057483592347636,4294,0
Sandstone,20.00897110461545,411.106123722188,Fault,0.10042955663088793,0.24300670397247592,3391,0
Limestone,6.021385287413766,866.2626235400239,Fault,0.8486087568391968,3.1335996147475598,2183,1
Sandstone,26.404641987307766,742.6780913595269,Anticline,0.32332010374864084,4.665150771334859,3673,1
Sandstone,5.849902125630592,949.0266892999362,Fault,0.43931630785765274,4.787793142528651,3647,0
Limestone,9.404320795393513,940.1817714172221,None,0.32387195002056646,2.9844268393050735,4561,0
Limestone,18.61670541070376,382.94383839568,Anticline,0.310026016464951,0.09943508977215909,4551,0
Sandstone,19.150501953921925,447.5393038512765,Anticline,0.747302253748589,0.5301924042440614,4151,1
Sandstone,20.981542229621017,256.7289688369877,Anticline,0.7475662341798232,4.169952628847214,4661,1
Shale,3.3603513920461703,660.9872412494291,Fault,0.5177881704805695,4.148722188266711,1674,0
Shale,25.483932897856658,365.17742811879765,Anticline,0.6576169493263143,4.73007802634181,3449,0
Limestone,15.985413968497795,786.3145459610635,Dome,0.5116631973579566,2.8188721143340656,2309,0
Shale,14.13965382315205,122.42920997017963,Dome,0.028589209939715032,4.319081472342195,936,0
Shale,29.432928735405287,117.28644831458014,Fault,0.06600643312993248,4.124434628409387,734,0
Shale,22.211348908230594,205.2509260379775,Anticline,0.3837405695128313,2.947104031035501,2645,0
Shale,3.540180798581246,85.20789624897607,None,0.7497463586283942,3.9181877668352683,4075,0
Sandstone,22.696175016787222,620.4115760705565,None,0.913226228134345,0.6285527225623572,4061,0
Limestone,2.8574680191860846,148.2054132507219,Dome,0.029708305346752617,3.1960137844006016,2974,0
Shale,0.8241168753895456,160.80295455018657,Fault,0.368030052686807,4.7672547816859705,726,0
Sandstone,12.108776858096913,15.213995505436824,Fault,0.2237824361164109,0.8097874921970388,3110,0
Sandstone,29.807345184576562,782.3079246089862,Fault,0.8152052811654619,3.7202134090000056,2775,1
Sandstone,5.24651808584588,812.4837593680576,Fault,0.8459681446546411,1.603928986716923,2315,1
Shale,20.179330305803703,162.86039394807526,Fault,0.20640886769189526,4.08551961858915,4354,0
Shale,5.201881986183581,739.7849098329573,Anticline,0.7108272534348722,3.486054668528338,4495,0
Limestone,21.743609248751582,434.11157803420224,Anticline,0.7317560373014286,4.630871288033117,1910,1
Shale,15.160610047134783,240.35528808242594,Anticline,0.17705769678257033,3.5596770984694763,3879,0
Shale,20.39915130268129,621.7632234657551,None,0.43369591700823573,2.051552974814308,2345,0
Sandstone,6.086195277427038,179.3055902727377,Anticline,0.6203378054437996,0.054462672451628946,1837,1
Limestone,22.36884997561506,757.1267240453824,Fault,0.02606660693259888,3.964584483854141,617,0
Shale,29.8685717886812,48.56761234298115,Fault,0.40459183304588275,2.0423248332770276,2368,0
Shale,19.969515018778793,959.1718019949865,None,0.15495823294762068,3.3531704741742985,2597,0
Sandstone,14.80439994218633,72.80337845491584,None,0.5418965011208873,0.5253324062420939,2313,0
Sandstone,27.695219658577944,579.8689708294411,Dome,0.8429175834609547,4.454843179488275,2087,1
Shale,0.475555266956289,902.2920958322561,None,0.5247539386260373,2.1782889870325257,3752,0
Limestone,21.897705578574634,12.892564379002497,Dome,0.035983596208683966,4.598458669043409,1042,0
Limestone,26.662395504414388,499.015946528068,Anticline,0.02965724559679117,3.535087168972455,2874,0
Sandstone,1.8502375086287237,350.6569573463692,Fault,0.6055031459041493,0.6073113104902661,2026,1
Sandstone,13.501925112472746,580.7518580676511,Dome,0.3279815585256125,2.8959830670384963,4067,0
Shale,6.1415836184999675,226.23192935092104,Dome,0.5726665034718926,4.549672239708936,1769,0
Sandstone,16.995544967634903,65.83431801449304,Dome,0.1636371089159876,3.9998527994171567,1101,0
Shale,19.486288758109815,626.3071038118583,None,0.7768623528361118,2.08990203788125,4114,1
Limestone,9.07869548786265,417.4323902539091,None,0.8607197057335678,4.775321986269535,2649,0
Limestone,13.799450090343026,622.8630531675235,None,0.8892256020848937,1.342880904007634,3801,0
Shale,8.380184558296785,211.32860769100506,Dome,0.3040745888313513,1.875538516591579,887,0
Sandstone,11.081734933653413,339.4025216905284,Anticline,0.6607353676247317,3.7485708664339916,4180,0
Limestone,4.786198700652707,562.1197079752457,Fault,0.2790423871302602,1.1645227860775802,2102,0
Sandstone,26.566783307568944,593.5196655464026,None,0.7627568208115785,2.57687234979774,3782,1
Limestone,0.30031231677409287,372.94249296649093,Anticline,0.12052500222632356,3.643945950520772,3196,0
Shale,26.472275593313654,280.7731524109399,None,0.7627648111211612,3.2198388307117405,4934,1
Shale,17.150366350492156,274.42692885910725,None,0.43972863766353476,0.7768495706048412,4651,0
Shale,9.949735325310524,175.52465206947753,Dome,0.8555494904355281,3.1483015806391728,4333,1
Limestone,21.691713763809894,326.07955736725756,Dome,0.7389308599861465,2.863552644025536,1805,1
Sandstone,15.232564555879929,200.24089667620672,None,0.3765196406964849,2.7892241251955623,1216,0
